Step,Time_s,Height_m,Velocity_m/s,Potential_Energy_J,Kinetic_Energy_J,Total_Energy_J,Energy_Error_J
89300,    0.893000,    6.089805,   -8.757338,620389.33493090,398340.59101905,***************,   4.4607019156
89400,    0.894000,    6.081042,   -8.767145,619496.69023568,399233.23071908,***************,   4.4656971046
89500,    0.895000,    6.072270,   -8.776952,618603.04650330,400126.86945627,***************,   4.4706922935
89600,    0.896000,    6.063488,   -8.786758,617708.40373376,401021.50723061,***************,   4.4756874824
89700,    0.897000,    6.054697,   -8.796565,616812.76192707,401917.14404211,***************,   4.4806826711
89800,    0.898000,    6.045895,   -8.806372,615916.12108323,402813.77989077,***************,   4.4856778601
89900,    0.899000,    6.037084,   -8.816178,615018.48120222,403711.41477659,***************,   4.4906730489
90000,    0.900000,    6.028263,   -8.825985,614119.84228406,404610.04869956,***************,   4.4956682378
90100,    0.901000,    6.019432,   -8.835792,613220.20432874,405509.68165970,***************,   4.5006634267
90200,    0.902000,    6.010591,   -8.845598,612319.56733626,406410.31365698,***************,   4.5056586156
90300,    0.903000,    6.001740,   -8.855405,611417.93130662,407311.94469143,***************,   4.5106538045
90400,    0.904000,    5.992880,   -8.865212,610515.29623983,408214.57476303,***************,   4.5156489934
90500,    0.905000,    5.984010,   -8.875018,609611.66213588,409118.20387179,***************,   4.5206441823
90600,    0.906000,    5.975130,   -8.884825,608707.02899477,410022.83201771,***************,   4.5256393712
90700,    0.907000,    5.966240,   -8.894632,607801.39681651,410928.45920079,***************,   4.5306345603
90800,    0.908000,    5.957341,   -8.904438,606894.76560109,411835.08542102,***************,   4.5356297491
90900,    0.909000,    5.948431,   -8.914245,605987.13534851,412742.71067841,***************,   4.5406249381
91000,    0.910000,    5.939512,   -8.924051,605078.50605877,413651.33497296,***************,   4.5456201270
91100,    0.911000,    5.930583,   -8.933858,604168.87773188,414560.95830466,***************,   4.5506153159
91200,    0.912000,    5.921644,   -8.943665,603258.25036783,415471.58067352,***************,   4.5556105049
91300,    0.913000,    5.912696,   -8.953471,602346.62396662,416383.20207954,***************,   4.5606056938
91400,    0.914000,    5.903737,   -8.963278,601433.99852826,417295.82252272,***************,   4.5656008828
91500,    0.915000,    5.894769,   -8.973085,600520.37405274,418209.44200305,***************,   4.5705960717
91600,    0.916000,    5.885791,   -8.982891,599605.75054006,419124.06052054,***************,   4.5755912608
91700,    0.917000,    5.876803,   -8.992698,598690.12799022,420039.67807519,***************,   4.5805864497
91800,    0.918000,    5.867805,   -9.002505,597773.50640322,420956.29466699,***************,   4.5855816385
91900,    0.919000,    5.858798,   -9.012311,596855.88577907,421873.91029596,***************,   4.5905768275
92000,    0.920000,    5.849781,   -9.022118,595937.26611776,422792.52496208,***************,   4.5955720167
92100,    0.921000,    5.840754,   -9.031925,595017.64741930,423712.13866535,***************,   4.6005672055
92200,    0.922000,    5.831717,   -9.041731,594097.02968368,424632.75140579,***************,   4.6055623945
92300,    0.923000,    5.822670,   -9.051538,593175.41291089,425554.36318338,***************,   4.6105575834
92400,    0.924000,    5.813613,   -9.061345,592252.79710096,426476.97399813,***************,   4.6155527725
92500,    0.925000,    5.804547,   -9.071151,591329.18225386,427400.58385003,***************,   4.6205479614
92600,    0.926000,    5.795471,   -9.080958,590404.56836961,428325.19273910,***************,   4.6255431504
92700,    0.927000,    5.786385,   -9.090765,589478.95544820,429250.80066532,***************,   4.6305383395
92800,    0.928000,    5.777289,   -9.100571,588552.34348963,430177.40762870,***************,   4.6355335284
92900,    0.929000,    5.768184,   -9.110378,587624.73249391,431105.01362923,***************,   4.6405287173
93000,    0.930000,    5.759069,   -9.120184,586696.12246103,432033.61866692,***************,   4.6455239065
93100,    0.931000,    5.749943,   -9.129991,585766.51339099,432963.22274177,***************,   4.6505190954
93200,    0.932000,    5.740809,   -9.139798,584835.90528379,433893.82585378,***************,   4.6555142845
93300,    0.933000,    5.731664,   -9.149604,583904.29813944,434825.42800295,***************,   4.6605094734
93400,    0.934000,    5.722509,   -9.159411,582971.69195793,435758.02918927,***************,   4.6655046623
93500,    0.935000,    5.713345,   -9.169218,582038.08673926,436691.62941275,***************,   4.6704998515
93600,    0.936000,    5.704171,   -9.179024,581103.48248343,437626.22867338,***************,   4.6754950404
93700,    0.937000,    5.694987,   -9.188831,580167.87919045,438561.82697118,***************,   4.6804902295
93800,    0.938000,    5.685793,   -9.198638,579231.27686031,439498.42430613,***************,   4.6854854184
93900,    0.939000,    5.676589,   -9.208444,578293.67549301,440436.02067824,***************,   4.6904806074
94000,    0.940000,    5.667376,   -9.218251,577355.07508856,441374.61608750,***************,   4.6954757965
94100,    0.941000,    5.658153,   -9.228058,576415.47564695,442314.21053392,***************,   4.7004709856
94200,    0.942000,    5.648920,   -9.237864,575474.87716818,443254.80401750,***************,   4.7054661748
94300,    0.943000,    5.639677,   -9.247671,574533.27965225,444196.39653824,***************,   4.7104613637
94400,    0.944000,    5.630424,   -9.257478,573590.68309917,445138.98809614,***************,   4.7154565528
94500,    0.945000,    5.621162,   -9.267284,572647.08750893,446082.57869119,***************,   4.7204517419
94600,    0.946000,    5.611890,   -9.277091,571702.49288153,447027.16832340,***************,   4.7254469309
94700,    0.947000,    5.602608,   -9.286898,570756.89921698,447972.75699276,***************,   4.7304421200
94800,    0.948000,    5.593316,   -9.296704,569810.30651526,448919.34469929,***************,   4.7354373089
94900,    0.949000,    5.584014,   -9.306511,568862.71477639,449866.93144297,***************,   4.7404324979
95000,    0.950000,    5.574703,   -9.316317,567914.12400037,450815.51722381,***************,   4.7454276871
95100,    0.951000,    5.565381,   -9.326124,566964.53418718,451765.10204180,***************,   4.7504228763
95200,    0.952000,    5.556050,   -9.335931,566013.94533684,452715.68589695,***************,   4.7554180651
95300,    0.953000,    5.546709,   -9.345737,565062.35744934,453667.26878926,***************,   4.7604132543
95400,    0.954000,    5.537359,   -9.355544,564109.77052468,454619.85071873,***************,   4.7654084433
95500,    0.955000,    5.527998,   -9.365351,563156.18456287,455573.43168536,***************,   4.7704036327
95600,    0.956000,    5.518628,   -9.375157,562201.59956390,456528.01168914,***************,   4.7753988216
95700,    0.957000,    5.509248,   -9.384964,561246.01552777,457483.59073008,***************,   4.7803940107
95800,    0.958000,    5.499858,   -9.394771,560289.43245449,458440.16880817,***************,   4.7853891999
95900,    0.959000,    5.490458,   -9.404577,559331.85034404,459397.74592343,***************,   4.7903843890
96000,    0.960000,    5.481049,   -9.414384,558373.26919644,460356.32207584,***************,   4.7953795780
96100,    0.961000,    5.471629,   -9.424191,557413.68901168,461315.89726541,***************,   4.8003747672
96200,    0.962000,    5.462200,   -9.433997,556453.10978977,462276.47149213,***************,   4.8053699562
96300,    0.963000,    5.452761,   -9.443804,555491.53153070,463238.04475601,***************,   4.8103651453
96400,    0.964000,    5.443312,   -9.453611,554528.95423447,464200.61705705,***************,   4.8153603345
96500,    0.965000,    5.433854,   -9.463417,553565.37790108,465164.18839525,***************,   4.8203555236
96600,    0.966000,    5.424385,   -9.473224,552600.80253054,466128.75877061,***************,   4.8253507126
96700,    0.967000,    5.414907,   -9.483031,551635.22812284,467094.32818312,***************,   4.8303459019
96800,    0.968000,    5.405419,   -9.492837,550668.65467798,468060.89663279,***************,   4.8353410908
96900,    0.969000,    5.395922,   -9.502644,549701.08219596,469028.46411961,***************,   4.8403362801
97000,    0.970000,    5.386414,   -9.512450,548732.51067679,469997.03064360,***************,   4.8453314693
97100,    0.971000,    5.376897,   -9.522257,547762.94012046,470966.59620474,***************,   4.8503266585
97200,    0.972000,    5.367369,   -9.532064,546792.37052697,471937.16080304,***************,   4.8553218476
97300,    0.973000,    5.357832,   -9.541870,545820.80189633,472908.72443849,***************,   4.8603170367
97400,    0.974000,    5.348285,   -9.551677,544848.23422853,473881.28711110,***************,   4.8653122259
97500,    0.975000,    5.338729,   -9.561484,543874.66752357,474854.84882087,***************,   4.8703074150
97600,    0.976000,    5.329162,   -9.571290,542900.10178145,475829.40956780,***************,   4.8753026042
97700,    0.977000,    5.319586,   -9.581097,541924.53700218,476804.96935189,***************,   4.8802977934
97800,    0.978000,    5.310000,   -9.590904,540947.97318575,477781.52817313,***************,   4.8852929824
97900,    0.979000,    5.300404,   -9.600710,539970.41033216,478759.08603153,***************,   4.8902881717
98000,    0.980000,    5.290799,   -9.610517,538991.84844141,479737.64292708,***************,   4.8952833610
98100,    0.981000,    5.281183,   -9.620324,538012.28751351,480717.19885980,***************,   4.9002785500
98200,    0.982000,    5.271558,   -9.630130,537031.72754845,481697.75382967,***************,   4.9052737392
98300,    0.983000,    5.261923,   -9.639937,536050.16854623,482679.30783670,***************,   4.9102689284
98400,    0.984000,    5.252278,   -9.649744,535067.61050686,483661.86088088,***************,   4.9152641175
98500,    0.985000,    5.242623,   -9.659550,534084.05343032,484645.41296223,***************,   4.9202593067
98600,    0.986000,    5.232959,   -9.669357,533099.49731663,485629.96408073,***************,   4.9252544958
98700,    0.987000,    5.223284,   -9.679164,532113.94216579,486615.51423638,***************,   4.9302496852
98800,    0.988000,    5.213600,   -9.688970,531127.38797778,487602.06342920,***************,   4.9352448743
98900,    0.989000,    5.203906,   -9.698777,530139.83475262,488589.61165917,***************,   4.9402400635
99000,    0.990000,    5.194203,   -9.708583,529151.28249030,489578.15892630,***************,   4.9452352527
99100,    0.991000,    5.184489,   -9.718390,528161.73119083,490567.70523059,***************,   4.9502304420
99200,    0.992000,    5.174766,   -9.728197,527171.18085420,491558.25057203,***************,   4.9552256311
99300,    0.993000,    5.165033,   -9.738003,526179.63148040,492549.79495063,***************,   4.9602208205
99400,    0.994000,    5.155290,   -9.747810,525187.08306946,493542.33836639,***************,   4.9652160096
99500,    0.995000,    5.145537,   -9.757617,524193.53562135,494535.88081931,***************,   4.9702111988
99600,    0.996000,    5.135774,   -9.767423,523198.98913609,495530.42230938,***************,   4.9752063882
99700,    0.997000,    5.126002,   -9.777230,522203.44361367,496525.96283661,***************,   4.9802015773
99800,    0.998000,    5.116220,   -9.787037,521206.89905409,497522.50240100,***************,   4.9851967666
99900,    0.999000,    5.106428,   -9.796843,520209.35545736,498520.04100254,***************,   4.9901919557
100000,    1.000000,    5.096626,   -9.806650,519210.81282347,499518.57864124,***************,   4.9951871450
