Step,Time_s,Height_m,Velocity_m/s,Potential_Energy_J,Kinetic_Energy_J,Total_Energy_J,Energy_Error_J
899800,    8.998000,  121.396194,    2.819831,623339.09954168,  2081.68389280,625420.78343448,***************
899900,    8.999000,  121.399009,    2.810024,623353.55323949,  2067.22994321,625420.78318271,***************
900000,    9.000000,  121.401814,    2.800218,623367.95658261,  2052.82634832,625420.78293093,***************
900100,    9.001000,  121.404609,    2.790411,623382.30957103,  2038.47310813,625420.78267916,***************
900200,    9.002000,  121.407395,    2.780604,623396.61220476,  2024.17022263,625420.78242739,***************
900300,    9.003000,  121.410170,    2.770798,623410.86448379,  2009.91769182,625420.78217561,***************
900400,    9.004000,  121.412936,    2.760991,623425.06640813,  1995.71551571,625420.78192384,***************
900500,    9.005000,  121.415692,    2.751184,623439.21797777,  1981.56369430,625420.78167207,***************
900600,    9.006000,  121.418439,    2.741378,623453.31919272,  1967.46222758,625420.78142029,***************
900700,    9.007000,  121.421175,    2.731571,623467.37005297,  1953.41111555,625420.78116852,***************
900800,    9.008000,  121.423902,    2.721764,623481.37055852,  1939.41035822,625420.78091675,***************
900900,    9.009000,  121.426618,    2.711958,623495.32070938,  1925.45995559,625420.78066497,***************
901000,    9.010000,  121.429325,    2.702151,623509.22050554,  1911.55990765,625420.78041320,***************
901100,    9.011000,  121.432023,    2.692345,623523.06994701,  1897.71021441,625420.78016143,***************
901200,    9.012000,  121.434710,    2.682538,623536.86903379,  1883.91087586,625420.77990965,***************
901300,    9.013000,  121.437388,    2.672731,623550.61776586,  1870.16189201,625420.77965788,***************
901400,    9.014000,  121.440055,    2.662925,623564.31614325,  1856.46326286,625420.77940610,***************
901500,    9.015000,  121.442713,    2.653118,623577.96416593,  1842.81498840,625420.77915433,***************
901600,    9.016000,  121.445362,    2.643311,623591.56183393,  1829.21706863,625420.77890256,***************
901700,    9.017000,  121.448000,    2.633505,623605.10914722,  1815.66950356,625420.77865078,***************
901800,    9.018000,  121.450628,    2.623698,623618.60610582,  1802.17229319,625420.77839901,***************
901900,    9.019000,  121.453247,    2.613891,623632.05270973,  1788.72543751,625420.77814724,***************
902000,    9.020000,  121.455856,    2.604085,623645.44895894,  1775.32893653,625420.77789546,***************
902100,    9.021000,  121.458455,    2.594278,623658.79485345,  1761.98279024,625420.77764369,***************
902200,    9.022000,  121.461045,    2.584471,623672.09039327,  1748.68699865,625420.77739192,***************
902300,    9.023000,  121.463624,    2.574665,623685.33557839,  1735.44156175,625420.77714014,***************
902400,    9.024000,  121.466194,    2.564858,623698.53040882,  1722.24647955,625420.77688837,***************
902500,    9.025000,  121.468754,    2.555051,623711.67488455,  1709.10175204,625420.77663660,***************
902600,    9.026000,  121.471304,    2.545245,623724.76900559,  1696.00737923,625420.77638482,***************
902700,    9.027000,  121.473844,    2.535438,623737.81277193,  1682.96336112,625420.77613305,***************
902800,    9.028000,  121.476375,    2.525631,623750.80618358,  1669.96969770,625420.77588128,***************
902900,    9.029000,  121.478895,    2.515825,623763.74924053,  1657.02638897,625420.77562950,***************
903000,    9.030000,  121.481406,    2.506018,623776.64194279,  1644.13343494,625420.77537773,***************
903100,    9.031000,  121.483907,    2.496212,623789.48429035,  1631.29083561,625420.77512596,***************
903200,    9.032000,  121.486398,    2.486405,623802.27628321,  1618.49859097,625420.77487418,***************
903300,    9.033000,  121.488880,    2.476598,623815.01792138,  1605.75670103,625420.77462241,***************
903400,    9.034000,  121.491352,    2.466792,623827.70920485,  1593.06516578,625420.77437063,***************
903500,    9.035000,  121.493813,    2.456985,623840.35013363,  1580.42398523,625420.77411886,***************
903600,    9.036000,  121.496265,    2.447178,623852.94070771,  1567.83315937,625420.77386709,***************
903700,    9.037000,  121.498708,    2.437372,623865.48092710,  1555.29268821,625420.77361531,***************
903800,    9.038000,  121.501140,    2.427565,623877.97079179,  1542.80257175,625420.77336354,***************
903900,    9.039000,  121.503563,    2.417758,623890.41030179,  1530.36280998,625420.77311177,***************
904000,    9.040000,  121.505975,    2.407952,623902.79945709,  1517.97340290,625420.77285999,***************
904100,    9.041000,  121.508378,    2.398145,623915.13825770,  1505.63435052,625420.77260822,***************
904200,    9.042000,  121.510772,    2.388338,623927.42670361,  1493.34565284,625420.77235645,***************
904300,    9.043000,  121.513155,    2.378532,623939.66479482,  1481.10730985,625420.77210467,***************
904400,    9.044000,  121.515529,    2.368725,623951.85253134,  1468.91932156,625420.77185290,***************
904500,    9.045000,  121.517892,    2.358918,623963.98991317,  1456.78168796,625420.77160113,***************
904600,    9.046000,  121.520246,    2.349112,623976.07694030,  1444.69440906,625420.77134935,***************
904700,    9.047000,  121.522591,    2.339305,623988.11361273,  1432.65748485,625420.77109758,***************
904800,    9.048000,  121.524925,    2.329498,624000.09993047,  1420.67091534,625420.77084581,***************
904900,    9.049000,  121.527249,    2.319692,624012.03589351,  1408.73470052,625420.77059403,***************
905000,    9.050000,  121.529564,    2.309885,624023.92150186,  1396.84884040,625420.77034226,***************
905100,    9.051000,  121.531869,    2.300079,624035.75675551,  1385.01333498,625420.77009049,***************
905200,    9.052000,  121.534164,    2.290272,624047.54165446,  1373.22818425,625420.76983871,***************
905300,    9.053000,  121.536450,    2.280465,624059.27619872,  1361.49338821,625420.76958694,***************
905400,    9.054000,  121.538725,    2.270659,624070.96038829,  1349.80894688,625420.76933516,***************
905500,    9.055000,  121.540991,    2.260852,624082.59422316,  1338.17486023,625420.76908339,***************
905600,    9.056000,  121.543247,    2.251045,624094.17770333,  1326.59112829,625420.76883162,***************
905700,    9.057000,  121.545493,    2.241239,624105.71082881,  1315.05775103,625420.76857984,***************
905800,    9.058000,  121.547729,    2.231432,624117.19359960,  1303.57472848,625420.76832807,***************
905900,    9.059000,  121.549956,    2.221625,624128.62601568,  1292.14206061,625420.76807630,***************
906000,    9.060000,  121.552172,    2.211819,624140.00807708,  1280.75974745,625420.76782452,***************
906100,    9.061000,  121.554379,    2.202012,624151.33978377,  1269.42778898,625420.76757275,***************
906200,    9.062000,  121.556576,    2.192205,624162.62113577,  1258.14618520,625420.76732098,***************
906300,    9.063000,  121.558763,    2.182399,624173.85213308,  1246.91493612,625420.76706920,***************
906400,    9.064000,  121.560941,    2.172592,624185.03277569,  1235.73404174,625420.76681743,***************
906500,    9.065000,  121.563108,    2.162785,624196.16306361,  1224.60350205,625420.76656566,***************
906600,    9.066000,  121.565266,    2.152979,624207.24299683,  1213.52331706,625420.76631388,***************
906700,    9.067000,  121.567414,    2.143172,624218.27257535,  1202.49348676,625420.76606211,***************
906800,    9.068000,  121.569553,    2.133365,624229.25179918,  1191.51401115,625420.76581034,***************
906900,    9.069000,  121.571681,    2.123559,624240.18066832,  1180.58489025,625420.76555856,***************
907000,    9.070000,  121.573800,    2.113752,624251.05918275,  1169.70612404,625420.76530679,***************
907100,    9.071000,  121.575908,    2.103946,624261.88734250,  1158.87771252,625420.76505502,***************
907200,    9.072000,  121.578007,    2.094139,624272.66514754,  1148.09965570,625420.76480324,***************
907300,    9.073000,  121.580097,    2.084332,624283.39259790,  1137.37195357,625420.76455147,***************
907400,    9.074000,  121.582176,    2.074526,624294.06969355,  1126.69460614,625420.76429970,***************
907500,    9.075000,  121.584246,    2.064719,624304.69643451,  1116.06761341,625420.76404792,***************
907600,    9.076000,  121.586305,    2.054912,624315.27282078,  1105.49097537,625420.76379615,***************
907700,    9.077000,  121.588355,    2.045106,624325.79885235,  1094.96469202,625420.76354437,***************
907800,    9.078000,  121.590395,    2.035299,624336.27452923,  1084.48876338,625420.76329260,***************
907900,    9.079000,  121.592426,    2.025492,624346.69985140,  1074.06318942,625420.76304083,***************
908000,    9.080000,  121.594446,    2.015686,624357.07481889,  1063.68797017,625420.76278905,***************
908100,    9.081000,  121.596457,    2.005879,624367.39943168,  1053.36310560,625420.76253728,***************
908200,    9.082000,  121.598458,    1.996072,624377.67368977,  1043.08859574,625420.76228551,***************
908300,    9.083000,  121.600449,    1.986266,624387.89759317,  1032.86444057,625420.76203373,***************
908400,    9.084000,  121.602430,    1.976459,624398.07114187,  1022.69064009,625420.76178196,***************
908500,    9.085000,  121.604402,    1.966652,624408.19433588,  1012.56719431,625420.76153019,***************
908600,    9.086000,  121.606364,    1.956846,624418.26717519,  1002.49410322,625420.76127841,***************
908700,    9.087000,  121.608315,    1.947039,624428.28965981,   992.47136683,625420.76102664,***************
908800,    9.088000,  121.610258,    1.937232,624438.26178973,   982.49898514,625420.76077487,***************
908900,    9.089000,  121.612190,    1.927426,624448.18356495,   972.57695814,625420.76052309,***************
909000,    9.090000,  121.614112,    1.917619,624458.05498548,   962.70528584,625420.76027132,***************
909100,    9.091000,  121.616025,    1.907813,624467.87605132,   952.88396823,625420.76001955,***************
909200,    9.092000,  121.617928,    1.898006,624477.64676245,   943.11300532,625420.75976777,***************
909300,    9.093000,  121.619821,    1.888199,624487.36711890,   933.39239710,625420.75951600,***************
909400,    9.094000,  121.621704,    1.878393,624497.03712065,   923.72214358,625420.75926423,***************
909500,    9.095000,  121.623578,    1.868586,624506.65676770,   914.10224475,625420.75901245,***************
909600,    9.096000,  121.625441,    1.858779,624516.22606006,   904.53270062,625420.75876068,***************
909700,    9.097000,  121.627295,    1.848973,624525.74499772,   895.01351119,625420.75850890,***************
909800,    9.098000,  121.629139,    1.839166,624535.21358068,   885.54467645,625420.75825713,***************
909900,    9.099000,  121.630973,    1.829359,624544.63180896,   876.12619640,625420.75800536,***************
910000,    9.100000,  121.632798,    1.819553,624553.99968253,   866.75807105,625420.75775358,***************
910100,    9.101000,  121.634612,    1.809746,624563.31720141,   857.44030040,625420.75750181,***************
910200,    9.102000,  121.636417,    1.799939,624572.58436560,   848.17288444,625420.75725004,***************
910300,    9.103000,  121.638212,    1.790133,624581.80117508,   838.95582318,625420.75699826,***************
910400,    9.104000,  121.639997,    1.780326,624590.96762988,   829.78911661,625420.75674649,***************
910500,    9.105000,  121.641773,    1.770519,624600.08372998,   820.67276474,625420.75649472,***************
910600,    9.106000,  121.643538,    1.760713,624609.14947538,   811.60676756,625420.75624294,***************
910700,    9.107000,  121.645294,    1.750906,624618.16486609,   802.59112508,625420.75599117,***************
910800,    9.108000,  121.647040,    1.741099,624627.12990210,   793.62583730,625420.75573940,***************
910900,    9.109000,  121.648776,    1.731293,624636.04458342,   784.71090421,625420.75548762,***************
911000,    9.110000,  121.650502,    1.721486,624644.90891004,   775.84632581,625420.75523585,***************
911100,    9.111000,  121.652219,    1.711680,624653.72288196,   767.03210211,625420.75498408,***************
911200,    9.112000,  121.653926,    1.701873,624662.48649919,   758.26823311,625420.75473230,***************
911300,    9.113000,  121.655623,    1.692066,624671.19976173,   749.55471880,625420.75448053,***************
911400,    9.114000,  121.657310,    1.682260,624679.86266957,   740.89155919,625420.75422876,***************
911500,    9.115000,  121.658987,    1.672453,624688.47522271,   732.27875427,625420.75397698,***************
911600,    9.116000,  121.660654,    1.662646,624697.03742116,   723.71630405,625420.75372521,***************
911700,    9.117000,  121.662312,    1.652840,624705.54926491,   715.20420852,625420.75347344,***************
911800,    9.118000,  121.663960,    1.643033,624714.01075397,   706.74246769,625420.75322166,***************
911900,    9.119000,  121.665598,    1.633226,624722.42188833,   698.33108155,625420.75296989,***************
912000,    9.120000,  121.667226,    1.623420,624730.78266800,   689.97005011,625420.75271811,***************
912100,    9.121000,  121.668845,    1.613613,624739.09309297,   681.65937337,625420.75246634,***************
912200,    9.122000,  121.670454,    1.603806,624747.35316325,   673.39905132,625420.75221457,***************
912300,    9.123000,  121.672052,    1.594000,624755.56287883,   665.18908396,625420.75196279,***************
912400,    9.124000,  121.673641,    1.584193,624763.72223972,   657.02947131,625420.75171102,***************
912500,    9.125000,  121.675221,    1.574386,624771.83124590,   648.92021334,625420.75145925,***************
912600,    9.126000,  121.676790,    1.564580,624779.88989740,   640.86131007,625420.75120747,***************
912700,    9.127000,  121.678350,    1.554773,624787.89819420,   632.85276150,625420.75095570,***************
912800,    9.128000,  121.679900,    1.544966,624795.85613630,   624.89456762,625420.75070393,***************
912900,    9.129000,  121.681440,    1.535160,624803.76372371,   616.98672844,625420.75045215,***************
913000,    9.130000,  121.682970,    1.525353,624811.62095642,   609.12924396,625420.75020038,***************
913100,    9.131000,  121.684490,    1.515547,624819.42783444,   601.32211417,625420.74994861,***************
913200,    9.132000,  121.686001,    1.505740,624827.18435776,   593.56533907,625420.74969683,***************
913300,    9.133000,  121.687502,    1.495933,624834.89052639,   585.85891867,625420.74944506,***************
913400,    9.134000,  121.688993,    1.486127,624842.54634032,   578.20285297,625420.74919329,***************
913500,    9.135000,  121.690474,    1.476320,624850.15179955,   570.59714196,625420.74894151,***************
913600,    9.136000,  121.691945,    1.466513,624857.70690409,   563.04178564,625420.74868974,***************
913700,    9.137000,  121.693407,    1.456707,624865.21165394,   555.53678403,625420.74843797,***************
913800,    9.138000,  121.694858,    1.446900,624872.66604909,   548.08213710,625420.74818619,***************
913900,    9.139000,  121.696300,    1.437093,624880.07008954,   540.67784488,625420.74793442,***************
914000,    9.140000,  121.697733,    1.427287,624887.42377530,   533.32390734,625420.74768264,***************
914100,    9.141000,  121.699155,    1.417480,624894.72710636,   526.02032451,625420.74743087,***************
914200,    9.142000,  121.700567,    1.407673,624901.98008273,   518.76709637,625420.74717910,***************
914300,    9.143000,  121.701970,    1.397867,624909.18270440,   511.56422292,625420.74692732,***************
914400,    9.144000,  121.703363,    1.388060,624916.33497138,   504.41170417,625420.74667555,***************
914500,    9.145000,  121.704746,    1.378253,624923.43688366,   497.30954012,625420.74642378,***************
914600,    9.146000,  121.706119,    1.368447,624930.48844125,   490.25773076,625420.74617200,***************
914700,    9.147000,  121.707483,    1.358640,624937.48964414,   483.25627609,625420.74592023,***************
914800,    9.148000,  121.708837,    1.348833,624944.44049233,   476.30517612,625420.74566846,***************
914900,    9.149000,  121.710180,    1.339027,624951.34098583,   469.40443085,625420.74541668,***************
915000,    9.150000,  121.711515,    1.329220,624958.19112464,   462.55404027,625420.74516491,***************
915100,    9.151000,  121.712839,    1.319414,624964.99090875,   455.75400439,625420.74491314,***************
915200,    9.152000,  121.714153,    1.309607,624971.74033816,   449.00432320,625420.74466136,***************
915300,    9.153000,  121.715458,    1.299800,624978.43941288,   442.30499671,625420.74440959,***************
915400,    9.154000,  121.716753,    1.289994,624985.08813290,   435.65602492,625420.74415782,***************
915500,    9.155000,  121.718038,    1.280187,624991.68649823,   429.05740782,625420.74390604,***************
915600,    9.156000,  121.719313,    1.270380,624998.23450886,   422.50914541,625420.74365427,***************
915700,    9.157000,  121.720578,    1.260574,625004.73216479,   416.01123770,625420.74340250,***************
915800,    9.158000,  121.721834,    1.250767,625011.17946603,   409.56368469,625420.74315072,***************
915900,    9.159000,  121.723080,    1.240960,625017.57641258,   403.16648637,625420.74289895,***************
916000,    9.160000,  121.724316,    1.231154,625023.92300443,   396.81964275,625420.74264718,***************
916100,    9.161000,  121.725542,    1.221347,625030.21924158,   390.52315382,625420.74239540,***************
916200,    9.162000,  121.726759,    1.211540,625036.46512404,   384.27701959,625420.74214363,***************
916300,    9.163000,  121.727965,    1.201734,625042.66065181,   378.08124005,625420.74189185,***************
916400,    9.164000,  121.729162,    1.191927,625048.80582487,   371.93581521,625420.74164008,***************
916500,    9.165000,  121.730349,    1.182120,625054.90064325,   365.84074506,625420.74138831,***************
916600,    9.166000,  121.731526,    1.172314,625060.94510692,   359.79602961,625420.74113653,***************
916700,    9.167000,  121.732693,    1.162507,625066.93921591,   353.80166885,625420.74088476,***************
916800,    9.168000,  121.733851,    1.152700,625072.88297019,   347.85766279,625420.74063299,***************
916900,    9.169000,  121.734999,    1.142894,625078.77636978,   341.96401143,625420.74038121,***************
917000,    9.170000,  121.736137,    1.133087,625084.61941468,   336.12071476,625420.74012944,***************
917100,    9.171000,  121.737265,    1.123281,625090.41210488,   330.32777279,625420.73987767,***************
917200,    9.172000,  121.738383,    1.113474,625096.15444038,   324.58518551,625420.73962589,***************
917300,    9.173000,  121.739492,    1.103667,625101.84642119,   318.89295293,625420.73937412,***************
917400,    9.174000,  121.740590,    1.093861,625107.48804731,   313.25107504,625420.73912235,***************
917500,    9.175000,  121.741679,    1.084054,625113.07931873,   307.65955185,625420.73887057,***************
917600,    9.176000,  121.742758,    1.074247,625118.62023545,   302.11838335,625420.73861880,***************
917700,    9.177000,  121.743828,    1.064441,625124.11079748,   296.62756955,625420.73836703,***************
917800,    9.178000,  121.744887,    1.054634,625129.55100481,   291.18711044,625420.73811525,***************
917900,    9.179000,  121.745937,    1.044827,625134.94085745,   285.79700603,625420.73786348,***************
918000,    9.180000,  121.746977,    1.035021,625140.28035539,   280.45725632,625420.73761171,***************
918100,    9.181000,  121.748007,    1.025214,625145.56949863,   275.16786130,625420.73735993,***************
918200,    9.182000,  121.749027,    1.015407,625150.80828718,   269.92882098,625420.73710816,***************
918300,    9.183000,  121.750037,    1.005601,625155.99672104,   264.74013535,625420.73685639,***************
918400,    9.184000,  121.751038,    0.995794,625161.13480020,   259.60180441,625420.73660461,***************
918500,    9.185000,  121.752029,    0.985987,625166.22252466,   254.51382818,625420.73635284,***************
918600,    9.186000,  121.753010,    0.976181,625171.25989443,   249.47620663,625420.73610106,***************
918700,    9.187000,  121.753981,    0.966374,625176.24690950,   244.48893979,625420.73584929,***************
918800,    9.188000,  121.754943,    0.956567,625181.18356988,   239.55202764,625420.73559752,***************
918900,    9.189000,  121.755894,    0.946761,625186.06987556,   234.66547018,625420.73534574,***************
919000,    9.190000,  121.756836,    0.936954,625190.90582655,   229.82926742,625420.73509397,***************
919100,    9.191000,  121.757768,    0.927148,625195.69142284,   225.04341935,625420.73484220,***************
919200,    9.192000,  121.758690,    0.917341,625200.42666444,   220.30792598,625420.73459042,***************
919300,    9.193000,  121.759603,    0.907534,625205.11155134,   215.62278731,625420.73433865,***************
919400,    9.194000,  121.760505,    0.897728,625209.74608355,   210.98800333,625420.73408688,***************
919500,    9.195000,  121.761398,    0.887921,625214.33026106,   206.40357405,625420.73383510,***************
919600,    9.196000,  121.762281,    0.878114,625218.86408387,   201.86949946,625420.73358333,***************
919700,    9.197000,  121.763154,    0.868308,625223.34755199,   197.38577957,625420.73333156,***************
919800,    9.198000,  121.764017,    0.858501,625227.78066541,   192.95241437,625420.73307978,***************
919900,    9.199000,  121.764871,    0.848694,625232.16342414,   188.56940387,625420.73282801,***************
920000,    9.200000,  121.765715,    0.838888,625236.49582817,   184.23674806,625420.73257624,***************
920100,    9.201000,  121.766549,    0.829081,625240.77787751,   179.95444695,625420.73232446,***************
920200,    9.202000,  121.767373,    0.819274,625245.00957215,   175.72250054,625420.73207269,***************
920300,    9.203000,  121.768187,    0.809468,625249.19091210,   171.54090882,625420.73182092,***************
920400,    9.204000,  121.768992,    0.799661,625253.32189735,   167.40967179,625420.73156914,***************
920500,    9.205000,  121.769786,    0.789854,625257.40252791,   163.32878946,625420.73131737,***************
920600,    9.206000,  121.770571,    0.780048,625261.43280377,   159.29826183,625420.73106560,***************
920700,    9.207000,  121.771346,    0.770241,625265.41272493,   155.31808889,625420.73081382,***************
920800,    9.208000,  121.772112,    0.760434,625269.34229140,   151.38827065,625420.73056205,***************
920900,    9.209000,  121.772867,    0.750628,625273.22150317,   147.50880710,625420.73031027,***************
921000,    9.210000,  121.773613,    0.740821,625277.05036025,   143.67969825,625420.73005850,***************
921100,    9.211000,  121.774349,    0.731015,625280.82886264,   139.90094409,625420.72980673,***************
921200,    9.212000,  121.775075,    0.721208,625284.55701032,   136.17254463,625420.72955495,***************
921300,    9.213000,  121.775791,    0.711401,625288.23480332,   132.49449987,625420.72930318,***************
921400,    9.214000,  121.776497,    0.701595,625291.86224161,   128.86680980,625420.72905141,***************
921500,    9.215000,  121.777194,    0.691788,625295.43932521,   125.28947442,625420.72879963,***************
921600,    9.216000,  121.777881,    0.681981,625298.96605412,   121.76249374,625420.72854786,***************
921700,    9.217000,  121.778558,    0.672175,625302.44242833,   118.28586776,625420.72829609,***************
921800,    9.218000,  121.779225,    0.662368,625305.86844784,   114.85959647,625420.72804431,***************
921900,    9.219000,  121.779883,    0.652561,625309.24411266,   111.48367988,625420.72779254,***************
922000,    9.220000,  121.780530,    0.642755,625312.56942279,   108.15811798,625420.72754077,***************
922100,    9.221000,  121.781168,    0.632948,625315.84437822,   104.88291078,625420.72728899,***************
922200,    9.222000,  121.781796,    0.623141,625319.06897895,   101.65805827,625420.72703722,***************
922300,    9.223000,  121.782414,    0.613335,625322.24322499,    98.48356046,625420.72678545,***************
922400,    9.224000,  121.783023,    0.603528,625325.36711633,    95.35941734,625420.72653367,***************
922500,    9.225000,  121.783621,    0.593721,625328.44065298,    92.28562892,625420.72628190,***************
922600,    9.226000,  121.784210,    0.583915,625331.46383493,    89.26219520,625420.72603013,***************
922700,    9.227000,  121.784789,    0.574108,625334.43666219,    86.28911617,625420.72577835,***************
922800,    9.228000,  121.785358,    0.564301,625337.35913475,    83.36639183,625420.72552658,***************
922900,    9.229000,  121.785917,    0.554495,625340.23125261,    80.49402219,625420.72527481,***************
923000,    9.230000,  121.786467,    0.544688,625343.05301578,    77.67200725,625420.72502303,***************
923100,    9.231000,  121.787007,    0.534882,625345.82442426,    74.90034700,625420.72477126,***************
923200,    9.232000,  121.787537,    0.525075,625348.54547804,    72.17904145,625420.72451948,***************
923300,    9.233000,  121.788057,    0.515268,625351.21617712,    69.50809059,625420.72426771,***************
923400,    9.234000,  121.788567,    0.505462,625353.83652151,    66.88749443,625420.72401594,***************
923500,    9.235000,  121.789068,    0.495655,625356.40651120,    64.31725296,625420.72376416,***************
923600,    9.236000,  121.789558,    0.485848,625358.92614620,    61.79736619,625420.72351239,***************
923700,    9.237000,  121.790039,    0.476042,625361.39542650,    59.32783412,625420.72326062,***************
923800,    9.238000,  121.790510,    0.466235,625363.81435211,    56.90865674,625420.72300884,***************
923900,    9.239000,  121.790972,    0.456428,625366.18292302,    54.53983405,625420.72275707,***************
924000,    9.240000,  121.791423,    0.446622,625368.50113923,    52.22136606,625420.72250530,***************
924100,    9.241000,  121.791865,    0.436815,625370.76900075,    49.95325277,625420.72225352,***************
924200,    9.242000,  121.792297,    0.427008,625372.98650758,    47.73549417,625420.72200175,***************
924300,    9.243000,  121.792719,    0.417202,625375.15365971,    45.56809027,625420.72174998,***************
924400,    9.244000,  121.793131,    0.407395,625377.27045714,    43.45104106,625420.72149820,***************
924500,    9.245000,  121.793533,    0.397588,625379.33689988,    41.38434655,625420.72124643,***************
924600,    9.246000,  121.793926,    0.387782,625381.35298792,    39.36800673,625420.72099466,***************
924700,    9.247000,  121.794309,    0.377975,625383.31872127,    37.40202161,625420.72074288,***************
924800,    9.248000,  121.794682,    0.368168,625385.23409992,    35.48639119,625420.72049111,***************
924900,    9.249000,  121.795045,    0.358362,625387.09912388,    33.62111546,625420.72023934,***************
925000,    9.250000,  121.795398,    0.348555,625388.91379314,    31.80619442,625420.71998756,***************
925100,    9.251000,  121.795742,    0.338749,625390.67810771,    30.04162808,625420.71973579,***************
925200,    9.252000,  121.796076,    0.328942,625392.39206758,    28.32741644,625420.71948402,***************
925300,    9.253000,  121.796400,    0.319135,625394.05567275,    26.66355949,625420.71923224,***************
925400,    9.254000,  121.796714,    0.309329,625395.66892323,    25.05005724,625420.71898047,***************
925500,    9.255000,  121.797018,    0.299522,625397.23181902,    23.48690968,625420.71872869,***************
925600,    9.256000,  121.797313,    0.289715,625398.74436010,    21.97411682,625420.71847692,***************
925700,    9.257000,  121.797598,    0.279909,625400.20654650,    20.51167865,625420.71822515,***************
925800,    9.258000,  121.797873,    0.270102,625401.61837820,    19.09959518,625420.71797337,***************
925900,    9.259000,  121.798138,    0.260295,625402.97985520,    17.73786640,625420.71772160,***************
926000,    9.260000,  121.798393,    0.250489,625404.29097751,    16.42649232,625420.71746983,***************
926100,    9.261000,  121.798639,    0.240682,625405.55174512,    15.16547294,625420.71721805,***************
926200,    9.262000,  121.798874,    0.230875,625406.76215803,    13.95480825,625420.71696628,***************
926300,    9.263000,  121.799100,    0.221069,625407.92221625,    12.79449825,625420.71671451,***************
926400,    9.264000,  121.799316,    0.211262,625409.03191978,    11.68454295,625420.71646273,***************
926500,    9.265000,  121.799523,    0.201455,625410.09126861,    10.62494235,625420.71621096,***************
926600,    9.266000,  121.799719,    0.191649,625411.10026274,     9.61569644,625420.71595919,***************
926700,    9.267000,  121.799906,    0.181842,625412.05890218,     8.65680523,625420.71570741,***************
926800,    9.268000,  121.800083,    0.172035,625412.96718693,     7.74826871,625420.71545564,***************
926900,    9.269000,  121.800250,    0.162229,625413.82511698,     6.89008689,625420.71520387,***************
927000,    9.270000,  121.800407,    0.152422,625414.63269233,     6.08225976,625420.71495209,***************
927100,    9.271000,  121.800555,    0.142616,625415.38991299,     5.32478733,625420.71470032,***************
927200,    9.272000,  121.800692,    0.132809,625416.09677895,     4.61766960,625420.71444855,***************
927300,    9.273000,  121.800820,    0.123002,625416.75329021,     3.96090656,625420.71419677,***************
927400,    9.274000,  121.800938,    0.113196,625417.35944679,     3.35449821,625420.71394500,***************
927500,    9.275000,  121.801046,    0.103389,625417.91524866,     2.79844456,625420.71369323,***************
927600,    9.276000,  121.801145,    0.093582,625418.42069584,     2.29274561,625420.71344145,***************
927700,    9.277000,  121.801234,    0.083776,625418.87578833,     1.83740135,625420.71318968,***************
927800,    9.278000,  121.801312,    0.073969,625419.28052612,     1.43241179,625420.71293790,***************
927900,    9.279000,  121.801381,    0.064162,625419.63490921,     1.07777692,625420.71268613,***************
928000,    9.280000,  121.801441,    0.054356,625419.93893761,     0.77349675,625420.71243436,***************
928100,    9.281000,  121.801490,    0.044549,625420.19261131,     0.51957127,625420.71218258,***************
928200,    9.282000,  121.801530,    0.034742,625420.39593032,     0.31600049,625420.71193081,***************
928300,    9.283000,  121.801559,    0.024936,625420.54889463,     0.16278441,625420.71167904,***************
928400,    9.284000,  121.801579,    0.015129,625420.65150425,     0.05992302,625420.71142726,***************
928500,    9.285000,  121.801590,    0.005322,625420.70375917,     0.00741632,625420.71117549,***************
928600,    9.286000,  121.801590,   -0.004484,625420.70565939,     0.00526432,625420.71092372,***************
928700,    9.287000,  121.801580,   -0.014291,625420.65720493,     0.05346702,625420.71067194,***************
928800,    9.288000,  121.801561,   -0.024098,625420.55839576,     0.15202441,625420.71042017,***************
928900,    9.289000,  121.801532,   -0.033904,625420.40923190,     0.30093650,625420.71016840,***************
929000,    9.290000,  121.801493,   -0.043711,625420.20971334,     0.50020328,625420.70991662,***************
929100,    9.291000,  121.801445,   -0.053517,625419.95984009,     0.74982476,625420.70966485,***************
929200,    9.292000,  121.801386,   -0.063324,625419.65961215,     1.04980093,625420.70941308,***************
929300,    9.293000,  121.801318,   -0.073131,625419.30902950,     1.40013180,625420.70916130,***************
929400,    9.294000,  121.801240,   -0.082937,625418.90809217,     1.80081736,625420.70890953,***************
929500,    9.295000,  121.801152,   -0.092744,625418.45680013,     2.25185762,625420.70865776,***************
929600,    9.296000,  121.801054,   -0.102551,625417.95515341,     2.75325258,625420.70840598,***************
929700,    9.297000,  121.800947,   -0.112357,625417.40315198,     3.30500223,625420.70815421,***************
929800,    9.298000,  121.800829,   -0.122164,625416.80079586,     3.90710657,625420.70790244,***************
929900,    9.299000,  121.800702,   -0.131971,625416.14808505,     4.55956561,625420.70765066,***************
930000,    9.300000,  121.800565,   -0.141777,625415.44501954,     5.26237935,625420.70739889,***************
930100,    9.301000,  121.800419,   -0.151584,625414.69159933,     6.01554778,625420.70714711,***************
930200,    9.302000,  121.800262,   -0.161391,625413.88782443,     6.81907091,625420.70689534,***************
930300,    9.303000,  121.800096,   -0.171197,625413.03369484,     7.67294873,625420.70664357,***************
930400,    9.304000,  121.799920,   -0.181004,625412.12921054,     8.57718125,625420.70639179,***************
